Event,Header,PacketLength,TriggerType,StatusFlags,FlagPileup,FlagPolarity,FlagOffset,FlagCfdValid,HeaderType,TriggerID,ModuleID,ChannelID,SyncDelay,SynceCount,PeakSum,PeakTime,Prerise,IntegratedSum,Baseline,CFDPoint0,CFDPoint1,CFDPoint2,CFDPoint3,IntTimestamp0,IntTimestamp1,IntTimestamp2,IntTimestamp3,WaveformWords,Info.max,Info.min,Info.fracTimestamp,Info.intEnergy,Info.intEnergyB,Info.mean,Info.stdDev,
116,0XAAAAAAAA,1012,0,2,0,1,0,0,0,0,0,8,1073732420,0,15335,-25,30725,3070,6145,-39,-3,26,24,0,27227,46665,405,2000,2522,1517,-3944.954128,-2.500000,-2.500000,1581.672500,162.846241,
117,0XAAAAAAAA,1012,0,2,0,1,0,0,0,0,0,9,1073732420,0,15374,3,30852,3080,6149,-11,-18,-12,-14,0,27227,46665,405,2000,2737,1518,-308888.888889,-5.200000,5.500000,1608.471500,201.434958,
118,0XAAAAAAAA,1012,0,2,0,1,0,0,0,0,0,10,1073732420,0,15464,-2,31017,3104,6175,-143,-74,-23,-8,0,27227,46665,405,2000,2533,1527,5730.994152,2.300000,16.500000,1603.593000,172.120197,
119,0XAAAAAAAA,1012,0,2,0,1,0,0,0,0,0,11,1073732420,0,15280,-39,30592,3060,6126,-227,-126,-44,-2,0,27227,46665,405,2000,2551,1515,5451.343021,0.800000,-3.000000,1601.258000,201.320922,
120,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15334,-5,30771,3070,6140,-14,-17,-12,-14,0,7296,304,408,2000,2345,1522,186666.666667,-7.100000,0.000000,1578.375500,128.259516,
121,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15193,7,30426,3039,6084,-117,-79,-47,-24,0,7296,304,408,2000,2771,1509,10975.348339,-3.600000,-3.000000,1577.069000,188.182415,
122,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15413,9,30857,3084,6185,-123,-97,-78,-55,0,7296,304,408,2000,2386,1529,23049.327354,-1.700000,-8.500000,1606.691500,159.713726,
123,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15322,-35,30770,3084,6148,21,34,45,36,0,7296,304,408,2000,1589,1486,-43809.523810,7.000000,10.000000,1538.914000,13.180501,
124,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15315,-5,30666,3066,6145,-216,-144,-90,-56,0,7296,304,408,2000,2542,1522,12459.425718,-0.600000,-6.500000,1586.673000,160.992553,
125,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15344,-13,30709,3071,6149,-705,-588,-484,-389,0,7296,304,408,2000,2951,1520,30982.256020,0.100000,-3.500000,1629.178500,265.752881,
126,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15409,4,30866,3077,6175,-313,-233,-158,-94,0,7296,304,408,2000,2838,1523,14836.065574,-9.600000,-10.500000,1617.244500,216.280761,
127,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15307,-38,30602,3060,6126,-169,-119,-78,-46,0,7296,304,408,2000,2439,1519,13414.634146,-0.200000,-3.000000,1580.602500,145.316419,
128,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15327,-7,30691,3074,6140,-11904,-9908,-8175,-6610,0,52273,9147,408,2000,16383,1484,31293.405242,4.900000,4.000000,2611.568000,3139.957476,
129,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15204,4,30420,3035,6084,-16294,-13635,-11251,-9105,0,52273,9147,408,2000,16383,1468,31658.246698,-7.000000,-7.000000,2604.679500,3222.652506,
130,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15448,-5,30945,3093,6185,-13405,-11166,-9209,-7526,0,52273,9147,408,2000,16383,1483,31801.571910,-1.500000,0.500000,2707.162000,3327.723145,
131,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15255,-50,30824,3084,6148,-12,-28,-49,-55,0,52273,9147,408,2000,1670,1423,-19333.333333,1.600000,10.000000,1538.166500,19.109494,
132,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15322,5,30672,3056,6145,21552,27341,-32698,-27499,0,52273,9147,408,2000,16383,1482,-4242.634851,-11.200000,-16.500000,2778.405000,3488.846977,
133,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15344,-16,30742,3065,6149,-4534,2893,10317,17729,0,52273,9147,408,2000,16383,1426,-9263.336612,-9.200000,-9.500000,3307.955500,4297.679275,
134,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15485,10,31100,3101,6175,-5920,1500,8919,16332,0,52273,9147,408,2000,16383,1422,-8013.931019,-9.000000,13.500000,3381.714000,4424.896542,
135,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15275,-17,30618,3054,6126,26246,31730,-28703,-24008,0,52273,9147,408,2000,16383,1454,-2917.840542,-7.800000,-9.000000,2958.546000,3781.958607,
136,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15316,6,30672,3064,6138,-392,-250,-126,-48,0,25149,17851,408,2000,3327,1520,8431.372549,-3.200000,-5.000000,1639.664500,312.830313,
137,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15205,-10,30434,3046,6092,-16,-4,-5,-5,0,25149,17851,408,2000,2551,1512,12291.666667,2.600000,0.000000,1573.155500,176.198789,
138,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15471,2,31021,3103,6181,-134,-82,-38,4,0,25149,17851,408,2000,2958,1531,5764.192140,0.900000,12.500000,1635.348500,259.320751,
139,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15330,-58,30744,3060,6153,9,31,30,10,0,25149,17851,408,2000,1597,1489,-670000.000000,-14.400000,-16.500000,1538.645000,14.666014,
140,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15537,-25,31432,3159,6152,181,205,227,252,0,25149,17851,408,2000,4148,1517,-64680.851064,15.800000,83.000000,1679.792000,464.760490,
141,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15508,-41,30979,3140,6161,-291,-176,-101,-111,0,25149,17851,408,2000,3727,1518,15067.750678,42.100000,59.500000,1689.090500,435.354299,
142,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15409,-26,30855,3082,6179,-552,-372,-221,-96,0,25149,17851,408,2000,3395,1527,10283.080974,-3.500000,-7.500000,1687.703500,392.632615,
143,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15290,-19,30600,3051,6130,-374,-261,-166,-85,0,25149,17851,408,2000,3696,1513,12016.632017,-9.000000,-14.000000,1674.291000,422.477150,
144,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15327,-19,30675,3062,6138,2,7,1,-7,0,12081,47504,412,2000,2620,1522,-1818.181818,-5.500000,-7.000000,1594.910500,177.382819,
145,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15180,-22,30410,3036,6092,-8,2,7,9,0,12081,47504,412,2000,2310,1506,-6309.523810,-5.000000,-10.000000,1556.589500,119.282610,
146,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15419,-31,30869,3089,6181,-57,-37,-8,2,0,12081,47504,412,2000,2546,1529,4757.281553,2.100000,-1.500000,1600.960000,176.047145,
147,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15212,-2,30846,3075,6153,-221,-198,-185,-169,0,12081,47504,412,2000,1588,1480,72899.408284,-9.600000,-1.500000,1537.224000,13.779979,
148,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15308,-6,30700,3065,6152,-2759,-1929,-1213,-704,0,12081,47504,412,2000,9622,1503,12664.825849,-5.000000,-11.000000,1955.205500,1395.047316,
149,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15352,-39,30764,3075,6161,-572,-320,-125,-15,0,12081,47504,412,2000,4370,1517,5884.244373,-1.400000,-5.500000,1734.630500,553.006309,
150,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15528,-7,31123,3122,6179,-578,-341,-151,-3,0,12081,47504,412,2000,4840,1521,6005.221932,9.700000,32.500000,1758.093500,615.933754,
151,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15282,-38,30600,3051,6129,-2175,-1396,-773,-293,0,12081,47504,412,2000,10004,1499,8994.523316,-9.000000,-13.500000,2034.673500,1557.525451,
152,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15313,-46,30670,3062,6143,-9,-10,-6,-8,0,29456,23348,413,2000,1596,1524,75238.095238,-5.000000,-9.500000,1537.271500,10.441925,
153,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15177,-53,30411,3036,6093,-3,0,2,-3,0,29456,23348,413,2000,1550,1508,30000.000000,-5.100000,-10.500000,1521.097500,4.415427,
154,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15428,-12,30885,3084,6179,0,8,1,-6,0,29456,23348,413,2000,1632,1534,-1333.333333,-4.500000,-5.500000,1552.373000,16.603911,
155,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15383,-9,30893,3064,6152,-36,-4,-7,-12,0,29456,23348,413,2000,1586,1491,10917.874396,-25.300000,-12.000000,1538.295000,13.262804,
156,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15295,-34,30645,3061,6138,17,17,16,8,0,29456,23348,413,2000,1640,1521,31190.476190,-3.500000,-8.000000,1538.108000,16.341430,
157,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15337,-7,30702,3055,6157,-19,-1,-4,3,0,29456,23348,413,2000,1618,1525,2222.222222,-15.200000,-23.500000,1540.734500,11.903907,
158,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,-18,30858,3085,6176,-5,0,6,14,0,29456,23348,413,2000,1593,1533,-7301.587302,-0.800000,-3.000000,1547.313500,7.937142,
159,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15274,-13,30590,3063,6125,8,15,14,18,0,29456,23348,413,2000,1647,1519,-34942.528736,4.000000,0.500000,1538.850000,18.442573,
160,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15329,-12,30692,3061,6143,-4,0,-1,-1,0,54994,7699,414,2000,1887,1524,9166.666667,-8.200000,-10.500000,1560.681500,71.510342,
161,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15318,1,30962,3101,6093,-62,-57,-46,-37,0,54994,7699,414,2000,2025,1511,35813.953488,4.800000,54.500000,1545.548000,80.814768,
162,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15545,-15,31230,3142,6179,-93,-40,-29,-18,0,54994,7699,414,2000,2022,1532,9378.531073,19.000000,52.500000,1574.142500,88.364672,
163,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15317,-47,30829,3055,6152,63,56,45,24,0,54994,7699,414,2000,1602,1489,21145.833333,-27.900000,-21.000000,1537.374000,13.969722,
164,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15321,12,30660,3064,6138,-727,-527,-369,-233,0,54994,7699,414,2000,2652,1520,15528.455285,-2.000000,-5.000000,1586.557500,180.899267,
165,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15349,8,30748,3069,6157,-234,-156,-91,-57,0,54994,7699,414,2000,2456,1523,11711.409396,-5.800000,-9.500000,1603.709000,179.926111,
166,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15416,14,30836,3081,6176,-527,-423,-328,-274,0,54994,7699,414,2000,2497,1527,26955.503513,-2.600000,-7.000000,1606.657000,178.516717,
167,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15480,-8,31224,3119,6125,-97,-45,-32,-23,0,54994,7699,414,2000,2674,1514,10638.297872,-3.400000,56.500000,1600.128500,205.086855,
168,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15311,1,30679,3056,6144,-27,-23,-22,-21,0,57270,3728,415,2000,1745,1523,78245.614035,-11.900000,-16.000000,1547.274000,36.338023,
169,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15179,-8,30398,3031,6085,-24,-21,-16,-16,0,57270,3728,415,2000,1816,1511,40919.540230,-8.800000,-11.500000,1533.698000,44.144975,
170,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15423,-32,30918,3086,6176,9,11,15,12,0,57270,3728,415,2000,1799,1530,-63589.743590,-5.800000,-2.000000,1560.313500,38.055843,
171,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15283,-56,30850,3109,6154,-29,-44,-70,-43,0,57270,3728,415,2000,1591,1491,-48921.568627,24.000000,32.000000,1538.806000,13.473469,
172,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15314,-28,30672,3064,6150,-19,-1,19,20,0,57270,3728,415,2000,1693,1523,-5644.768856,-3.200000,-11.000000,1541.630500,25.420542,
173,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15403,12,30939,3087,6156,17,14,12,8,0,57270,3728,415,2000,1587,1525,25977.011494,-6.900000,9.000000,1538.997500,8.385553,
174,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15411,-45,30848,3088,6176,0,5,2,-8,0,57270,3728,415,2000,1572,1531,-3950.617284,3.200000,0.000000,1543.124000,4.536146,
175,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15299,-10,30635,3070,6129,-17,-13,-13,-14,0,57270,3728,415,2000,1651,1519,102222.222222,6.500000,5.500000,1540.217000,21.657629,
176,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15324,1,30660,3057,6144,-53,-35,-15,-13,0,58901,4849,415,2000,3933,1520,10476.190476,-9.000000,-15.000000,1664.141500,413.983265,
177,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15432,-33,31094,3129,6085,507,476,430,384,0,58901,4849,415,2000,2717,1509,68835.341365,19.600000,86.500000,1589.103500,212.680694,
178,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15417,1,30900,3088,6176,-88,-43,-28,-9,0,58901,4849,415,2000,2678,1530,7777.777778,-2.000000,0.000000,1614.151500,201.523772,
179,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15334,10,30775,3062,6154,-43,-54,-44,-27,0,58901,4849,415,2000,1610,1488,44942.528736,-15.500000,-15.000000,1538.904500,14.666949,
180,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15297,-15,30661,3066,6150,-448,-270,-126,-8,0,58901,4849,415,2000,4397,1514,6366.120219,-0.100000,-9.000000,1674.452500,475.038490,
181,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15347,-40,30726,3070,6156,-274,-158,-72,-13,0,58901,4849,415,2000,3762,1521,6582.278481,-2.600000,-8.000000,1675.226500,402.613379,
182,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15412,-2,30854,3090,6176,-399,-253,-132,-47,0,58901,4849,415,2000,3712,1527,8433.871425,4.600000,2.000000,1686.458000,405.387467,
183,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15274,8,30597,3055,6129,-366,-232,-135,-46,0,58901,4849,415,2000,4485,1511,8949.858089,-4.700000,-9.500000,1722.683000,551.969638,
184,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15294,-18,30644,3059,6144,-14,0,10,19,0,21763,18489,417,2000,2156,1521,-5626.911315,-5.400000,-13.000000,1568.558500,110.090674,
185,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15215,-24,30526,3050,6085,10,8,16,14,0,21763,18489,417,2000,1863,1508,-43333.333333,-2.600000,7.500000,1534.956500,44.678615,
186,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15402,-25,30846,3081,6176,15,26,18,15,0,21763,18489,417,2000,1985,1532,150833.333333,-3.600000,-7.000000,1570.203500,64.914691,
187,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15281,-21,30748,3083,6154,98,89,92,98,0,21763,18489,417,2000,1584,1493,-2097777.777778,8.200000,6.000000,1537.487500,12.960048,
188,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15319,-15,30678,3067,6150,-49,-15,-5,-3,0,21763,18489,417,2000,2216,1522,4774.774775,-0.800000,-8.000000,1575.304500,115.353538,
189,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15359,8,30755,3073,6156,-16,3,5,4,0,21763,18489,417,2000,2097,1522,-2258.064516,-2.500000,-5.000000,1569.972500,98.217843,
190,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15539,-27,31102,3117,6176,144,154,163,173,0,21763,18489,417,2000,2327,1532,-113402.777778,6.800000,29.000000,1594.102500,146.453447,
191,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15303,-31,30640,3071,6129,-11,8,11,17,0,21763,18489,417,2000,2271,1520,-8122.605364,7.000000,6.500000,1579.804000,126.180662,
192,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15303,5,30687,3066,6144,-962,-640,-410,-248,0,2095,5591,418,2000,7908,1510,12546.374368,-2.700000,-6.000000,1900.985000,1143.347330,
193,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15207,-35,30450,3041,6085,-285,-173,-90,-23,0,2095,5591,418,2000,6423,1500,7617.951669,-4.000000,-1.500000,1760.115000,822.305632,
194,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15543,8,31315,3129,6176,-297,-180,-64,13,0,2095,5591,418,2000,5320,1526,5079.668579,-2.500000,41.000000,1762.429000,682.552913,
195,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15379,-32,30812,3083,6154,51,55,69,68,0,2095,5591,418,2000,1592,1482,-65641.025641,1.800000,6.000000,1538.521000,13.944087,
196,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15453,-6,31052,3113,6150,-519,-507,-493,-486,0,2095,5591,418,2000,2441,1523,292389.380531,7.800000,38.000000,1585.197500,150.122405,
197,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15333,6,30718,3058,6156,-128,-76,-40,-23,0,2095,5591,418,2000,2800,1518,9344.729345,-13.800000,-20.000000,1602.925000,213.751094,
198,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15408,-7,30856,3084,6176,-247,-149,-73,-28,0,2095,5591,418,2000,2719,1529,7967.257844,-1.600000,-4.000000,1623.188000,219.283156,
199,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15291,-8,30612,3056,6129,-581,-510,-448,-428,0,2095,5591,418,2000,2525,1518,59590.531030,-5.200000,-8.500000,1584.021500,161.546173,
200,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15325,10,30695,3074,6144,-15,-9,-5,-8,0,4902,56437,419,2000,2720,1523,21333.333333,4.500000,2.000000,1604.839500,222.823885,
201,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15188,-1,30404,3037,6085,-40,-33,-23,-9,0,4902,56437,419,2000,1979,1509,13656.957929,-3.400000,-5.500000,1543.077500,74.624108,
202,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15429,-12,30883,3078,6176,20,17,10,15,0,4902,56437,419,2000,1904,1532,43636.363636,-10.300000,-10.000000,1566.503500,64.924279,
203,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15386,-10,30841,3068,6154,27,27,37,-2,0,4902,56437,419,2000,1593,1467,15930.735931,-16.100000,-9.000000,1537.819000,13.668805,
204,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15309,-5,30674,3068,6150,-74,-27,-6,-2,0,4902,56437,419,2000,2214,1522,4331.926864,0.600000,-7.000000,1580.419000,132.595793,
205,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15336,-33,30710,3072,6156,-26,-5,5,1,0,4902,56437,419,2000,2180,1520,1245.421245,1.000000,-6.000000,1577.923500,120.040113,
206,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15419,2,30870,3089,6176,-30,7,-1,5,0,4902,56437,419,2000,1998,1531,-68.728522,2.000000,1.000000,1572.126000,88.509045,
207,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15299,-12,30586,3053,6129,-430,-425,-426,-415,0,4902,56437,419,2000,2199,1517,639090.909091,-5.600000,-11.500000,1573.487000,126.596133,
208,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15334,-33,30701,3067,6145,-309,-206,-110,-33,0,4504,37146,421,2000,5127,1517,8535.353535,-3.100000,-5.500000,1742.399000,655.771899,
209,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15199,6,30461,3037,6084,-580,-386,-235,-114,0,4504,37146,421,2000,6155,1501,10815.579944,-9.100000,-5.000000,1745.691000,756.008250,
210,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15477,9,31042,3098,6177,-923,-725,-540,-380,0,4504,37146,421,2000,5977,1516,20260.933480,-6.200000,9.500000,1800.788000,823.622175,
211,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15267,-2,30865,3057,6147,-22,16,31,13,0,4504,37146,421,2000,1588,1488,-8611.111111,-29.500000,-16.500000,1537.195500,14.879290,
212,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15326,-33,30668,3071,6145,-95,-32,5,23,0,4504,37146,421,2000,3267,1521,886.615516,4.200000,-1.500000,1604.597000,248.657887,
213,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15344,-1,30739,3065,6156,-29,-16,-10,-15,0,4504,37146,421,2000,2894,1518,20972.222222,-8.900000,-13.000000,1615.637000,250.464182,
214,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15398,-35,30852,3085,6174,19,19,22,17,0,4504,37146,421,2000,2659,1530,424444.444444,-0.200000,-2.000000,1617.042500,204.441556,
215,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15278,-12,30568,3067,6138,-150,-93,-48,-23,0,4504,37146,421,2000,3274,1514,8951.486698,10.200000,-2.000000,1636.504500,316.839483,
216,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15332,-40,30677,3064,6145,-24,1,12,18,0,64323,45946,423,2000,2909,1520,-4184.914842,-3.700000,-8.500000,1603.193000,229.610849,
217,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15196,9,30406,3033,6084,-5,-6,-8,-4,0,64323,45946,423,2000,3469,1507,380000.000000,-7.600000,-9.000000,1603.390000,297.183660,
218,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15418,-3,30895,3082,6177,-60,-28,-13,-7,0,64323,45946,423,2000,3658,1529,7011.494253,-7.500000,-6.500000,1659.949000,355.364442,
219,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15398,0,30851,3100,6147,48,83,100,57,0,64323,45946,423,2000,1602,1483,-112424.242424,14.900000,26.500000,1539.204500,13.835522,
220,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15328,-30,30649,3064,6145,-50,-26,-8,-3,0,64323,45946,423,2000,2675,1523,5786.163522,-0.900000,-8.500000,1598.659500,198.728095,
221,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15337,-14,30729,3066,6156,-45,-8,5,7,0,64323,45946,423,2000,2972,1522,710.059172,-6.900000,-12.000000,1623.912000,263.241621,
222,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15424,4,30881,3085,6174,-305,-206,-129,-61,0,64323,45946,423,2000,3208,1529,11108.364236,-3.100000,-2.000000,1643.138500,293.797708,
223,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15283,10,30626,3058,6138,-40,-25,-17,-15,0,64323,45946,423,2000,2625,1517,16144.578313,-4.600000,-11.000000,1594.799000,199.795092,
224,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,0,1073732420,0,15314,12,30675,3070,6145,-824,-683,-569,-466,0,57240,64636,427,2000,2417,1522,32328.843996,2.500000,-2.500000,1585.638500,147.786098,
225,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,1,1073732420,0,15182,-26,30424,3042,6084,-403,-336,-289,-233,0,57240,64636,427,2000,2849,1508,34398.563734,-0.400000,0.000000,1580.925000,209.842542,
226,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,2,1073732420,0,15412,-18,30872,3083,6177,-1092,-869,-673,-504,0,57240,64636,427,2000,2680,1527,23350.340136,-4.200000,-5.500000,1610.314500,198.447581,
227,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,3,1073732420,0,15312,-26,30852,3102,6147,-23,-25,27,52,0,57240,64636,427,2000,1589,1479,-5198.555957,16.800000,28.500000,1537.095500,13.528281,
228,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,8,1073732420,0,15322,-12,30674,3070,6145,-1494,-1288,-1094,-909,0,57240,64636,427,2000,2611,1520,37585.086369,2.600000,-2.500000,1592.103500,183.915301,
229,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,9,1073732420,0,15399,12,30866,3086,6157,-2281,-1921,-1586,-1270,0,57240,64636,427,2000,3629,1522,31593.428345,-0.600000,7.500000,1664.025000,368.859734,
230,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,10,1073732420,0,15415,-29,30848,3083,6174,-2540,-2097,-1721,-1380,0,57240,64636,427,2000,3973,1524,30112.378976,-1.800000,-4.000000,1696.936000,464.317173,
231,0XAAAAAAAA,1012,0,0,0,0,0,0,0,0,0,11,1073732420,0,15287,-19,30601,3060,6138,-1813,-1614,-1434,-1264,0,57240,64636,427,2000,2874,1514,52541.507024,-0.100000,-9.000000,1618.511000,255.181014,
